archivo,linea,riesgo,patrones,codigo
/app/backend/core/scheduler/jobs/rentabilidad_scheduler_job.py,14,BAJO,Usuario,"SELECT PedidoID, FolioPedido, UsuarioCreadorID"
/app/backend/core/scheduler/jobs/rentabilidad_scheduler_job.py,60,BAJO,Usuario,"INSERT INTO dbo.CRM_OportunidadesHistorial (OportunidadID, EtapaAnteriorID, EtapaNuevaID, MontoAnterior, MontoNuevo, UsuarioModificadorID, Comentario)"
/app/backend/core/scheduler/jobs/rentabilidad_scheduler_job.py,66,BAJO,Usuario,"execute_hub_query(query_log_alerta, (analisis[""TotalVenta""], analisis[""UtilidadBruta""], ped[""UsuarioCreadorID""], comentario_auditoria))"
/app/backend/core/scheduler/jobs/renovaciones_scheduler_job.py,17,BAJO,Usuario,"SELECT ContratoID, CuentaID, FolioContrato, FechaVencimiento, MontoRecurrente, UsuarioAsignadoID"
/app/backend/core/scheduler/jobs/renovaciones_scheduler_job.py,53,BAJO,Usuario,"INSERT INTO dbo.CRM_Actividades (CuentaID, TipoActividad, Asunto, NotasInteraccion, Estatus, UsuarioAsignadoID, FechaProgramada)"
/app/backend/core/scheduler/jobs/renovaciones_scheduler_job.py,58,BAJO,Usuario,"execute_hub_query(query_log_actividad, (contrato[""CuentaID""], asunto_log, notas_log, contrato[""UsuarioAsignadoID""]))"
/app/backend/core/communications/notifications/schemas.py,80,BAJO,"SUPERVISOR, VISOR","SUPERVISOR = ""supervisor"""
/app/backend/core/communications/providers/email_smtp_provider.py,13,BAJO,Usuario,- EMAIL_USER: Usuario de autenticación
/app/backend/core/centro_control/email_notifications.py,15,BAJO,Usuario,- EMAIL_USER: Usuario SMTP
/app/backend/core/centro_control/routes.py,35,BAJO,"Administrador, Supervisor","- Roles: Administrador, Supervisor, Director"
/app/backend/core/centro_control/routes.py,241,BAJO,Usuario,"logger.info(f""[CENTRO CONTROL] Usuario {current_user.get('email')} solicitó reporte de salud"")"
/app/backend/core/centro_control/routes.py,326,BAJO,Usuario,"logger.info(f""[CENTRO CONTROL] Usuario {current_user.get('email')} ejecutó checks de regresión"")"
/app/backend/core/auth/user_repository_sql.py,14,BAJO,"SUPERADMIN, ADMIN",Regla SUPERADMIN:
/app/backend/core/auth/user_repository_sql.py,15,BAJO,"SUPERADMIN, ADMIN","- Si el usuario tiene rol SUPERADMIN, tiene acceso global implícito"
/app/backend/core/auth/user_repository_sql.py,16,BAJO,Usuario,- No depende de Usuario_EmpresasAsignacion
/app/backend/core/auth/user_repository_sql.py,49,BAJO,"SUPERADMIN, ADMIN","""""""Obtiene todas las empresas activas (para SUPERADMIN)"""""""
/app/backend/core/auth/user_repository_sql.py,74,BAJO,"SUPERADMIN, ADMIN",Aplica regla SUPERADMIN: acceso global implícito.
/app/backend/core/auth/user_repository_sql.py,80,MEDIO,"SUPERADMIN, ADMIN",if rol_codigo == 'SUPERADMIN':
/app/backend/core/auth/user_repository_sql.py,92,BAJO,Usuario,FROM Usuario_EmpresasAsignacion ea
/app/backend/core/auth/user_repository_sql.py,94,BAJO,Usuario,WHERE ea.UsuarioID = %s AND ea.Activo = 1
/app/backend/core/auth/user_repository_sql.py,112,BAJO,Usuario,"""""""Obtiene rol del usuario desde Usuario_RolesAsignacion"""""""
/app/backend/core/auth/user_repository_sql.py,115,BAJO,Usuario,FROM Usuario_RolesAsignacion ra
/app/backend/core/auth/user_repository_sql.py,116,BAJO,Usuario,JOIN Usuario_Roles r ON ra.RolID = r.RolID
/app/backend/core/auth/user_repository_sql.py,117,BAJO,Usuario,WHERE ra.UsuarioID = %s AND ra.Activo = 1
/app/backend/core/auth/user_repository_sql.py,137,BAJO,Usuario,- No exponer UsuarioID SQL como id principal
/app/backend/core/auth/user_repository_sql.py,143,BAJO,"SuperAdministrador, Administrador, SUPERADMIN, ADMIN","'SUPERADMIN': 'SuperAdministrador',"
/app/backend/core/auth/user_repository_sql.py,144,BAJO,"Administrador, ADMIN","'ADMIN': 'Administrador',"
/app/backend/core/auth/user_repository_sql.py,145,BAJO,"Supervisor, SUPERVISOR, VISOR","'SUPERVISOR': 'Supervisor',"
/app/backend/core/auth/user_repository_sql.py,146,BAJO,"Usuario, USUARIO","'USUARIO': 'Usuario',"
/app/backend/core/auth/user_repository_sql.py,147,BAJO,"Visor, VISOR","'VISOR': 'Visor',"
/app/backend/core/auth/user_repository_sql.py,202,BAJO,Usuario,"UsuarioID,"
/app/backend/core/auth/user_repository_sql.py,209,BAJO,Usuario,FROM Usuario_Catalogo
/app/backend/core/auth/user_repository_sql.py,247,BAJO,Usuario,"UsuarioID,"
/app/backend/core/auth/user_repository_sql.py,254,BAJO,Usuario,FROM Usuario_Catalogo
/app/backend/core/auth/user_repository_sql.py,305,BAJO,Usuario,"UsuarioID,"
/app/backend/core/auth/user_repository_sql.py,312,BAJO,Usuario,FROM Usuario_Catalogo
/app/backend/core/auth/user_repository_sql.py,314,BAJO,Usuario,ORDER BY UsuarioID
/app/backend/core/auth/user_repository_sql.py,375,BAJO,Usuario,"'differences': ['Usuario no existe en ninguna fuente'],"
/app/backend/core/auth/user_repository_sql.py,385,BAJO,Usuario,"'differences': ['Usuario no migrado a SQL'],"
/app/backend/core/auth/user_repository_sql.py,395,BAJO,Usuario,"'differences': ['Usuario solo en SQL'],"
/app/backend/core/auth/user_repository_sql.py,493,BAJO,"SUPERADMIN, ADMIN",Valida que la regla SUPERADMIN funciona correctamente.
/app/backend/core/auth/user_repository_sql.py,511,BAJO,Usuario,FROM Usuario_Catalogo u
/app/backend/core/auth/user_repository_sql.py,512,BAJO,Usuario,JOIN Usuario_RolesAsignacion ra ON u.UsuarioID = ra.UsuarioID AND ra.Activo = 1
/app/backend/core/auth/user_repository_sql.py,513,BAJO,Usuario,JOIN Usuario_Roles r ON ra.RolID = r.RolID
/app/backend/core/auth/user_repository_sql.py,514,BAJO,"SUPERADMIN, ADMIN",WHERE r.CodigoRol = 'SUPERADMIN'
/app/backend/core/auth/user_repository_sql.py,554,BAJO,Usuario,"- role (opcional, default='Usuario')"
/app/backend/core/auth/user_repository_sql.py,571,BAJO,Usuario,"role = user_data.get('role', 'Usuario')"
/app/backend/core/auth/user_repository_sql.py,584,BAJO,"SuperAdministrador, Administrador, SUPERADMIN, ADMIN","'SuperAdministrador': 'SUPERADMIN',"
/app/backend/core/auth/user_repository_sql.py,585,BAJO,"Administrador, ADMIN","'Administrador': 'ADMIN',"
/app/backend/core/auth/user_repository_sql.py,586,BAJO,"Supervisor, SUPERVISOR, VISOR","'Supervisor': 'SUPERVISOR',"
/app/backend/core/auth/user_repository_sql.py,587,BAJO,"Usuario, USUARIO","'Usuario': 'USUARIO',"
/app/backend/core/auth/user_repository_sql.py,588,BAJO,"Visor, VISOR","'Visor': 'VISOR',"
/app/backend/core/auth/user_repository_sql.py,594,BAJO,USUARIO,"rol_codigo = ROL_MONGO_TO_SQL.get(role, 'USUARIO')"
/app/backend/core/auth/user_repository_sql.py,606,BAJO,Usuario,"cursor.execute(""SELECT UsuarioID FROM Usuario_Catalogo WHERE LOWER(Email) = %s"", (email,))"
/app/backend/core/auth/user_repository_sql.py,616,BAJO,Usuario,INSERT INTO Usuario_Catalogo
/app/backend/core/auth/user_repository_sql.py,617,BAJO,Usuario,"(CodigoUsuario, Username, Email, Nombre, PasswordHashTexto, Activo, PublicUUID, FechaAlta, CreatedBy)"
/app/backend/core/auth/user_repository_sql.py,626,BAJO,Usuario,"cursor.execute(""SELECT RolID FROM Usuario_Roles WHERE CodigoRol = %s"", (rol_codigo,))"
/app/backend/core/auth/user_repository_sql.py,632,BAJO,Usuario,INSERT INTO Usuario_RolesAsignacion
/app/backend/core/auth/user_repository_sql.py,633,BAJO,Usuario,"(UsuarioID, RolID, EsPrincipal, Activo, CreatedAt, CreatedBy)"
/app/backend/core/auth/user_repository_sql.py,650,BAJO,Usuario,INSERT INTO Usuario_EmpresasAsignacion
/app/backend/core/auth/user_repository_sql.py,651,BAJO,Usuario,"(UsuarioID, EmpresaID, EsPrincipal, Activo, CreatedAt, CreatedBy)"
/app/backend/core/auth/user_repository_sql.py,656,BAJO,Usuario,"logging.info(f""[RBAC-SCOPE-G] Usuario creado en SQL: {email} (UUID: {public_uuid})"")"
/app/backend/core/auth/user_repository_sql.py,712,BAJO,Usuario,SELECT UsuarioID FROM Usuario_Catalogo
/app/backend/core/auth/user_repository_sql.py,717,BAJO,Usuario,"raise ValueError(f""Usuario con ID {user_id} no encontrado en SQL"")"
/app/backend/core/auth/user_repository_sql.py,740,BAJO,Usuario,"sql = f""UPDATE Usuario_Catalogo SET {', '.join(updates)} WHERE UsuarioID = %s"""
/app/backend/core/auth/user_repository_sql.py,746,BAJO,"SuperAdministrador, Administrador, SUPERADMIN, ADMIN","'SuperAdministrador': 'SUPERADMIN',"
/app/backend/core/auth/user_repository_sql.py,747,BAJO,"Administrador, ADMIN","'Administrador': 'ADMIN',"
/app/backend/core/auth/user_repository_sql.py,748,BAJO,"Supervisor, SUPERVISOR, VISOR","'Supervisor': 'SUPERVISOR',"
/app/backend/core/auth/user_repository_sql.py,749,BAJO,"Usuario, USUARIO","'Usuario': 'USUARIO',"
/app/backend/core/auth/user_repository_sql.py,750,BAJO,"Visor, VISOR","'Visor': 'VISOR',"
/app/backend/core/auth/user_repository_sql.py,756,BAJO,USUARIO,"rol_codigo = ROL_MONGO_TO_SQL.get(update_data['role'], 'USUARIO')"
/app/backend/core/auth/user_repository_sql.py,758,BAJO,Usuario,"cursor.execute(""SELECT RolID FROM Usuario_Roles WHERE CodigoRol = %s"", (rol_codigo,))"
/app/backend/core/auth/user_repository_sql.py,764,BAJO,Usuario,UPDATE Usuario_RolesAsignacion SET Activo = 0
/app/backend/core/auth/user_repository_sql.py,765,BAJO,Usuario,WHERE UsuarioID = %s AND Activo = 1
/app/backend/core/auth/user_repository_sql.py,769,BAJO,Usuario,INSERT INTO Usuario_RolesAsignacion
/app/backend/core/auth/user_repository_sql.py,770,BAJO,Usuario,"(UsuarioID, RolID, EsPrincipal, Activo, CreatedAt, CreatedBy)"
/app/backend/core/auth/user_repository_sql.py,781,BAJO,Usuario,UPDATE Usuario_EmpresasAsignacion SET Activo = 0
/app/backend/core/auth/user_repository_sql.py,782,BAJO,Usuario,WHERE UsuarioID = %s AND Activo = 1
/app/backend/core/auth/user_repository_sql.py,796,BAJO,Usuario,INSERT INTO Usuario_EmpresasAsignacion
/app/backend/core/auth/user_repository_sql.py,797,BAJO,Usuario,"(UsuarioID, EmpresaID, EsPrincipal, Activo, CreatedAt, CreatedBy)"
/app/backend/core/auth/user_repository_sql.py,802,BAJO,Usuario,"logging.info(f""[RBAC-SCOPE-G] Usuario actualizado en SQL: {user_id}"")"
/app/backend/core/auth/user_repository_sql.py,838,BAJO,Usuario,SELECT UsuarioID FROM Usuario_Catalogo
/app/backend/core/auth/user_repository_sql.py,843,BAJO,Usuario,"raise ValueError(f""Usuario con ID {user_id} no encontrado en SQL"")"
/app/backend/core/auth/user_repository_sql.py,849,BAJO,Usuario,UPDATE Usuario_Catalogo
/app/backend/core/auth/user_repository_sql.py,851,BAJO,Usuario,WHERE UsuarioID = %s
/app/backend/core/auth/user_repository_sql.py,856,BAJO,Usuario,UPDATE Usuario_RolesAsignacion SET Activo = 0
/app/backend/core/auth/user_repository_sql.py,857,BAJO,Usuario,WHERE UsuarioID = %s
/app/backend/core/auth/user_repository_sql.py,861,BAJO,Usuario,UPDATE Usuario_EmpresasAsignacion SET Activo = 0
/app/backend/core/auth/user_repository_sql.py,862,BAJO,Usuario,WHERE UsuarioID = %s
/app/backend/core/auth/user_repository_sql.py,866,BAJO,Usuario,"UPDATE Usuario_ServidoresAsignacion SET Activo = 0, FechaModificacion = GETDATE()"
/app/backend/core/auth/user_repository_sql.py,867,BAJO,Usuario,WHERE UsuarioID = %s
/app/backend/core/auth/user_repository_sql.py,871,BAJO,Usuario,"UPDATE Usuario_SucursalesAsignacion SET Activo = 0, FechaModificacion = GETDATE()"
/app/backend/core/auth/user_repository_sql.py,872,BAJO,Usuario,WHERE UsuarioID = %s
/app/backend/core/auth/user_repository_sql.py,876,BAJO,Usuario,"UPDATE Usuario_AlmacenesAsignacion SET Activo = 0, FechaModificacion = GETDATE()"
/app/backend/core/auth/user_repository_sql.py,877,BAJO,Usuario,WHERE UsuarioID = %s
/app/backend/core/auth/user_repository_sql.py,881,BAJO,Usuario,"logging.info(f""[RBAC-SCOPE-G] Usuario desactivado en SQL: {user_id}"")"
/app/backend/core/auth/sql_user_identity.py,7,BAJO,Usuario,"1. Si ya viene UsuarioID entero, usarlo."
/app/backend/core/auth/sql_user_identity.py,15,ALTO,Usuario,"for key in (""UsuarioID"", ""usuario_id"", ""_sql_usuario_id""):"
/app/backend/core/auth/sql_user_identity.py,37,BAJO,Usuario,SELECT TOP 1 UsuarioID
/app/backend/core/auth/sql_user_identity.py,38,BAJO,Usuario,FROM Usuario_Catalogo
/app/backend/core/auth/sql_user_identity.py,47,BAJO,Usuario,SELECT TOP 1 UsuarioID
/app/backend/core/auth/sql_user_identity.py,48,BAJO,Usuario,FROM Usuario_Catalogo
/app/backend/core/auth/sql_user_identity.py,61,BAJO,Usuario,- deja UsuarioID como canónico
/app/backend/core/auth/sql_user_identity.py,66,BAJO,Usuario,"current_user[""UsuarioID""] = sql_id"
/app/backend/core/rbac/service.py,42,BAJO,"SuperAdministrador, Administrador, SUPERADMIN, ADMIN","""SuperAdministrador"": ""SUPERADMIN"",   # Nivel 100, acceso total"
/app/backend/core/rbac/service.py,43,BAJO,"Administrador, SUPERADMIN, ADMIN","""Administrador"": ""SUPERADMIN"",        # Administrador completo -> SUPERADMIN"
/app/backend/core/rbac/service.py,44,BAJO,"Supervisor, SUPERVISOR, VISOR","""Supervisor"": ""SUPERVISOR"",           # Nivel 50"
/app/backend/core/rbac/service.py,45,BAJO,Usuario,"""Usuario"": ""OPERADOR"",                # Nivel 20"
/app/backend/core/rbac/service.py,49,BAJO,Visor,"""Visor"": ""OPERADOR"",                  # Sin rol específico -> OPERADOR"
/app/backend/core/rbac/service.py,125,ALTO,"SuperAdministrador, Administrador","if user_role_legacy in (""SuperAdministrador"", ""Administrador""):"
/app/backend/core/rbac/service.py,165,BAJO,Usuario,"logger.debug(f""RBAC: Usuario {user_id} PERMITIDO para {permiso_requerido}"")"
/app/backend/core/rbac/service.py,167,BAJO,Usuario,"logger.warning(f""RBAC: Usuario {user_id} DENEGADO para {permiso_requerido}"")"
/app/backend/core/rbac/service.py,296,MEDIO,ADMIN,"""es_admin"": nivel_max >= 100 or ""RBAC_ADMIN"" in permisos_set,"
/app/backend/core/rbac/__init__.py,20,BAJO,Usuario,- Usuario_Roles
/app/backend/core/rbac/__init__.py,21,BAJO,Usuario,- Usuario_RolesAsignacion
/app/backend/core/rbac/__init__.py,22,BAJO,Usuario,- Usuario_Modulos
/app/backend/core/rbac/__init__.py,23,BAJO,Usuario,- Usuario_Acciones
/app/backend/core/rbac/__init__.py,24,BAJO,Usuario,- Usuario_PermisosRolModulo
/app/backend/core/rbac/__init__.py,25,BAJO,Usuario,- Usuario_LogRBACVerificacion
/app/backend/core/rbac/__init__.py,35,BAJO,Usuario,"PermisoUsuarioResponse,"
/app/backend/core/rbac/__init__.py,61,BAJO,Usuario,"'PermisoUsuarioResponse',"
/app/backend/core/rbac/repository_sql.py,9,BAJO,Usuario,- Usuario_Roles
/app/backend/core/rbac/repository_sql.py,10,BAJO,Usuario,- Usuario_RolesAsignacion
/app/backend/core/rbac/repository_sql.py,11,BAJO,Usuario,- Usuario_Modulos
/app/backend/core/rbac/repository_sql.py,12,BAJO,Usuario,- Usuario_Acciones
/app/backend/core/rbac/repository_sql.py,13,BAJO,Usuario,- Usuario_PermisosRolModulo
/app/backend/core/rbac/repository_sql.py,14,BAJO,Usuario,- Usuario_LogRBACVerificacion
/app/backend/core/rbac/repository_sql.py,90,BAJO,Usuario,FROM Usuario_Modulos m
/app/backend/core/rbac/repository_sql.py,91,BAJO,Usuario,CROSS JOIN Usuario_Acciones a
/app/backend/core/rbac/repository_sql.py,128,BAJO,Usuario,"En SQL, los permisos se derivan de Usuario_Modulos × Usuario_Acciones,"
/app/backend/core/rbac/repository_sql.py,132,BAJO,Usuario,"logger.info(""[RBAC-SQL] Permisos derivados de Usuario_Modulos × Usuario_Acciones"")"
/app/backend/core/rbac/repository_sql.py,156,BAJO,Usuario,FROM Usuario_Roles r
/app/backend/core/rbac/repository_sql.py,168,BAJO,Usuario,FROM Usuario_PermisosRolModulo prm
/app/backend/core/rbac/repository_sql.py,169,BAJO,Usuario,JOIN Usuario_Modulos m ON prm.ModuloID = m.ModuloID
/app/backend/core/rbac/repository_sql.py,170,BAJO,Usuario,JOIN Usuario_Acciones a ON prm.AccionID = a.AccionID
/app/backend/core/rbac/repository_sql.py,222,BAJO,Usuario,INSERT INTO Usuario_Roles
/app/backend/core/rbac/repository_sql.py,238,BAJO,Usuario,"cur.execute('SELECT ModuloID FROM Usuario_Modulos WHERE CodigoModulo = %s', (modulo_code,))"
/app/backend/core/rbac/repository_sql.py,240,BAJO,Usuario,"cur.execute('SELECT AccionID FROM Usuario_Acciones WHERE CodigoAccion = %s', (accion_code,))"
/app/backend/core/rbac/repository_sql.py,245,BAJO,Usuario,INSERT INTO Usuario_PermisosRolModulo
/app/backend/core/rbac/repository_sql.py,274,BAJO,Usuario,"cur.execute('SELECT RolID FROM Usuario_Roles WHERE RolID = %s OR CodigoRol = %s', (rol_id, rol_id))"
/app/backend/core/rbac/repository_sql.py,298,BAJO,Usuario,"cur.execute(f""UPDATE Usuario_Roles SET {', '.join(updates)} WHERE RolID = %s"", tuple(params))"
/app/backend/core/rbac/repository_sql.py,303,BAJO,Usuario,"cur.execute(""UPDATE Usuario_PermisosRolModulo SET Activo = 0 WHERE RolID = %s"", (sql_rol_id,))"
/app/backend/core/rbac/repository_sql.py,312,BAJO,Usuario,"cur.execute('SELECT ModuloID FROM Usuario_Modulos WHERE CodigoModulo = %s', (modulo_code,))"
/app/backend/core/rbac/repository_sql.py,314,BAJO,Usuario,"cur.execute('SELECT AccionID FROM Usuario_Acciones WHERE CodigoAccion = %s', (accion_code,))"
/app/backend/core/rbac/repository_sql.py,320,BAJO,Usuario,UPDATE Usuario_PermisosRolModulo SET Activo = 1
/app/backend/core/rbac/repository_sql.py,326,BAJO,Usuario,INSERT INTO Usuario_PermisosRolModulo
/app/backend/core/rbac/repository_sql.py,348,BAJO,Usuario,"UPDATE Usuario_Roles SET Activo = 0, FechaModificacion = GETDATE()"
/app/backend/core/rbac/repository_sql.py,383,BAJO,Usuario,user_id puede ser PublicUUID o UsuarioID.
/app/backend/core/rbac/repository_sql.py,391,BAJO,Usuario,SELECT UsuarioID FROM Usuario_Catalogo
/app/backend/core/rbac/repository_sql.py,392,BAJO,Usuario,WHERE CAST(PublicUUID AS VARCHAR(36)) = %s OR UsuarioID = %s
/app/backend/core/rbac/repository_sql.py,405,BAJO,Usuario,"ra.UsuarioRolAsignacionID,"
/app/backend/core/rbac/repository_sql.py,413,BAJO,Usuario,FROM Usuario_RolesAsignacion ra
/app/backend/core/rbac/repository_sql.py,414,BAJO,Usuario,JOIN Usuario_Roles r ON ra.RolID = r.RolID AND r.Activo = 1
/app/backend/core/rbac/repository_sql.py,415,BAJO,Usuario,WHERE ra.UsuarioID = %s {where_activo}
/app/backend/core/rbac/repository_sql.py,425,BAJO,Usuario,FROM Usuario_PermisosRolModulo prm
/app/backend/core/rbac/repository_sql.py,426,BAJO,Usuario,JOIN Usuario_Modulos m ON prm.ModuloID = m.ModuloID
/app/backend/core/rbac/repository_sql.py,427,BAJO,Usuario,JOIN Usuario_Acciones a ON prm.AccionID = a.AccionID
/app/backend/core/rbac/repository_sql.py,462,BAJO,Usuario,SELECT UsuarioID FROM Usuario_Catalogo
/app/backend/core/rbac/repository_sql.py,467,BAJO,Usuario,"raise ValueError(f""Usuario {user_id} no encontrado"")"
/app/backend/core/rbac/repository_sql.py,471,BAJO,Usuario,"cur.execute('SELECT RolID, CodigoRol FROM Usuario_Roles WHERE RolID = %s OR CodigoRol = %s', (rol_id, rol_id))"
/app/backend/core/rbac/repository_sql.py,479,BAJO,Usuario,"SELECT UsuarioRolAsignacionID, Activo FROM Usuario_RolesAsignacion"
/app/backend/core/rbac/repository_sql.py,480,BAJO,Usuario,WHERE UsuarioID = %s AND RolID = %s
/app/backend/core/rbac/repository_sql.py,488,BAJO,Usuario,UPDATE Usuario_RolesAsignacion
/app/backend/core/rbac/repository_sql.py,490,BAJO,Usuario,WHERE UsuarioRolAsignacionID = %s
/app/backend/core/rbac/repository_sql.py,503,BAJO,Usuario,INSERT INTO Usuario_RolesAsignacion
/app/backend/core/rbac/repository_sql.py,504,BAJO,Usuario,"(UsuarioID, RolID, EsPrincipal, FechaInicio, Activo, CreatedAt, CreatedBy)"
/app/backend/core/rbac/repository_sql.py,533,BAJO,Usuario,SELECT UsuarioID FROM Usuario_Catalogo
/app/backend/core/rbac/repository_sql.py,542,BAJO,Usuario,"cur.execute('SELECT RolID FROM Usuario_Roles WHERE RolID = %s OR CodigoRol = %s', (rol_id, rol_id))"
/app/backend/core/rbac/repository_sql.py,549,BAJO,Usuario,UPDATE Usuario_RolesAsignacion SET Activo = 0
/app/backend/core/rbac/repository_sql.py,550,BAJO,Usuario,WHERE UsuarioID = %s AND RolID = %s
/app/backend/core/rbac/repository_sql.py,602,BAJO,Usuario,SELECT UsuarioID FROM Usuario_Catalogo
/app/backend/core/rbac/repository_sql.py,612,BAJO,Usuario,INSERT INTO Usuario_LogRBACVerificacion
/app/backend/core/rbac/repository_sql.py,613,BAJO,Usuario,"(UsuarioID, PublicUUID, Email, PermisoRequerido, Resultado,"
/app/backend/core/rbac/repository_sql.py,666,BAJO,Usuario,"LogID, UsuarioID, PublicUUID, Email, PermisoRequerido,"
/app/backend/core/rbac/repository_sql.py,669,BAJO,Usuario,FROM Usuario_LogRBACVerificacion
/app/backend/core/rbac/repository.py,12,BAJO,Usuario,- Usuario_Roles
/app/backend/core/rbac/repository.py,13,BAJO,Usuario,- Usuario_RolesAsignacion
/app/backend/core/rbac/repository.py,14,BAJO,Usuario,- Usuario_Modulos
/app/backend/core/rbac/repository.py,15,BAJO,Usuario,- Usuario_Acciones
/app/backend/core/rbac/repository.py,16,BAJO,Usuario,- Usuario_PermisosRolModulo
/app/backend/core/rbac/repository.py,17,BAJO,Usuario,- Usuario_LogRBACVerificacion
/app/backend/core/rbac/repository.py,76,BAJO,Usuario,"Nota: En SQL, los permisos se derivan de Usuario_Modulos × Usuario_Acciones."
/app/backend/core/rbac/repository.py,80,BAJO,Usuario,"""Agregar módulo/acción en Usuario_Modulos/Usuario_Acciones."")"
/app/backend/core/rbac/routes.py,236,BAJO,USUARIO,"current_user: dict = Depends(require_permission(""USUARIOS_VER"")),"
/app/backend/core/rbac/routes.py,270,BAJO,ADMIN,"current_user: dict = Depends(require_permission(""RBAC_ADMIN"")),"
/app/backend/core/rbac/middleware.py,114,ALTO,Administrador,"if user.get(""role"") == ""Administrador"":"
/app/backend/core/rbac/middleware.py,174,ALTO,Administrador,"if user.get(""role"") == ""Administrador"":"
/app/backend/core/rbac/middleware.py,222,ALTO,Administrador,"if user.get(""role"") == ""Administrador"":"
/app/backend/core/rbac/middleware.py,315,ALTO,Administrador,"""es_admin"": user.get(""role"") == ""Administrador"","
/app/backend/core/rbac/schemas.py,48,BAJO,ADMIN,"ADMIN = ""admin"""
/app/backend/core/rbac/schemas.py,170,BAJO,Usuario,class PermisoUsuarioResponse(BaseModel):
/app/backend/core/rbac/schemas.py,254,BAJO,ADMIN,"{""codigo"": ""SCHEDULER_ADMIN"", ""modulo"": ""scheduler"", ""accion"": ""admin"", ""descripcion"": ""Administración completa del scheduler""},"
/app/backend/core/rbac/schemas.py,270,BAJO,USUARIO,"{""codigo"": ""USUARIOS_VER"", ""modulo"": ""auth"", ""accion"": ""ver"", ""descripcion"": ""Ver usuarios""},"
/app/backend/core/rbac/schemas.py,271,BAJO,USUARIO,"{""codigo"": ""USUARIOS_GESTIONAR"", ""modulo"": ""auth"", ""accion"": ""gestionar"", ""descripcion"": ""Gestionar usuarios""},"
/app/backend/core/rbac/schemas.py,274,BAJO,ADMIN,"{""codigo"": ""RBAC_ADMIN"", ""modulo"": ""auth"", ""accion"": ""admin"", ""descripcion"": ""Administración completa RBAC""},"
/app/backend/core/rbac/schemas.py,284,BAJO,ADMIN,"""nombre"": ""ADMIN"","
/app/backend/core/rbac/schemas.py,285,BAJO,Administrador,"""descripcion"": ""Administrador del sistema con acceso total"","
/app/backend/core/rbac/schemas.py,302,BAJO,ADMIN,"""SCHEDULER_VER"", ""SCHEDULER_ADMIN"","
/app/backend/core/rbac/schemas.py,305,BAJO,USUARIO,"""USUARIOS_VER"", ""ROLES_VER"","
/app/backend/core/rbac/schemas.py,326,BAJO,"SUPERVISOR, VISOR","""nombre"": ""SUPERVISOR"","
/app/backend/core/rbac/schemas.py,327,BAJO,Supervisor,"""descripcion"": ""Supervisor - crea propuestas y gestiona tareas"","
/app/backend/core/rbac/schemas.py,371,BAJO,USUARIO,"""USUARIOS_VER"", ""ROLES_VER"","
/app/backend/core/rbac/schemas.py,390,BAJO,Usuario,"'PermisoUsuarioResponse',"
/app/backend/core/rbac_sql/service.py,6,BAJO,Usuario,- Sys_Usuarios = usuarios/login
/app/backend/core/rbac_sql/service.py,7,BAJO,Usuario,- Usuario_Roles = catálogo canónico de roles
/app/backend/core/rbac_sql/service.py,8,BAJO,Usuario,- Usuario_RolesAsignacion = asignación usuario-rol
/app/backend/core/rbac_sql/service.py,9,BAJO,Usuario,- Usuario_EmpresasAsignacion = alcance empresa
/app/backend/core/rbac_sql/service.py,10,BAJO,Usuario,- Usuario_SucursalesAsignacion = alcance sucursal
/app/backend/core/rbac_sql/service.py,11,BAJO,Usuario,- Usuario_ServidoresAsignacion = alcance servidor
/app/backend/core/rbac_sql/service.py,23,BAJO,Usuario,FROM dbo.Usuario_RolesAsignacion ura
/app/backend/core/rbac_sql/service.py,24,BAJO,Usuario,INNER JOIN dbo.Usuario_Roles r
/app/backend/core/rbac_sql/service.py,26,BAJO,Usuario,WHERE ura.UsuarioID = %s
/app/backend/core/rbac_sql/service.py,35,BAJO,Usuario,FROM dbo.Usuario_EmpresasAsignacion
/app/backend/core/rbac_sql/service.py,36,BAJO,Usuario,WHERE UsuarioID = %s
/app/backend/core/rbac_sql/service.py,44,BAJO,Usuario,"UsuarioID,"
/app/backend/core/rbac_sql/service.py,48,BAJO,Usuario,FROM dbo.Usuario_SucursalesAsignacion
/app/backend/core/rbac_sql/service.py,49,BAJO,Usuario,WHERE UsuarioID = %s
/app/backend/core/rbac_sql/service.py,57,BAJO,Usuario,FROM dbo.Usuario_ServidoresAsignacion
/app/backend/core/rbac_sql/service.py,58,BAJO,Usuario,WHERE UsuarioID = %s
/app/backend/core/rbac_sql/service.py,66,BAJO,Usuario,No crear Usuario_UnidadesAsignacion si el modelo actual usa sucursales/servidores.
/app/backend/core/rbac_sql/service.py,75,BAJO,Usuario,FROM dbo.Usuario_SucursalesAsignacion usa
/app/backend/core/rbac_sql/service.py,79,BAJO,Usuario,WHERE usa.UsuarioID = %s
/app/backend/core/rbac_sql/service.py,96,BAJO,USUARIO,"""source"": ""SQL_CANONICO_SYS_USUARIOS_USUARIO_ROLES"""
/app/backend/core/rbac_sql/service.py,103,BAJO,Usuario,FROM dbo.Usuario_EmpresasAsignacion
/app/backend/core/rbac_sql/service.py,104,BAJO,Usuario,WHERE UsuarioID = %s
/app/backend/core/rbac_sql/service.py,113,BAJO,Usuario,FROM dbo.Usuario_SucursalesAsignacion
